timestamp_utc,source,city,state,lat,lon,Ta_C,RH_pct,notes
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Delhi,Delhi,28.61,77.21,29.6,48.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Lucknow,Uttar Pradesh,26.85,80.95,30.1,68.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Kolkata,West Bengal,22.57,88.36,27.1,91.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Mumbai,Maharashtra,19.08,72.88,28.8,85.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Chennai,Tamil Nadu,13.08,80.27,29.6,81.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Ahmedabad,Gujarat,23.03,72.58,29.9,29.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Nagpur,Maharashtra,21.15,79.09,31.6,31.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Bengaluru,Karnataka,12.97,77.59,25.1,77.0,model=icon_global
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Angul,Odisha,20.84,85.1,29.1,74.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Bhubaneshwar,Odisha,20.26,85.83,28.0,83.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Cuttack,Odisha,20.46,85.88,28.0,83.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Sambalpur,Odisha,21.47,83.97,27.9,66.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Delhi,Delhi,28.61,77.21,31.7,39.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Lucknow,Uttar Pradesh,26.85,80.95,28.8,59.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Kolkata,West Bengal,22.57,88.36,28.6,82.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Mumbai,Maharashtra,19.08,72.88,29.7,70.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Chennai,Tamil Nadu,13.08,80.27,29.7,80.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Ahmedabad,Gujarat,23.03,72.58,31.9,28.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Nagpur,Maharashtra,21.15,79.09,32.1,30.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Bengaluru,Karnataka,12.97,77.59,27.8,39.0,model=ukmo_global_deterministic_10km
2026-04-28T19:03:05+00:00,nasa_power,Angul,Odisha,20.84,85.1,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Bhubaneshwar,Odisha,20.26,85.83,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Cuttack,Odisha,20.46,85.88,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Sambalpur,Odisha,21.47,83.97,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Delhi,Delhi,28.61,77.21,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Lucknow,Uttar Pradesh,26.85,80.95,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Kolkata,West Bengal,22.57,88.36,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Mumbai,Maharashtra,19.08,72.88,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Chennai,Tamil Nadu,13.08,80.27,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Ahmedabad,Gujarat,23.03,72.58,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Nagpur,Maharashtra,21.15,79.09,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Bengaluru,Karnataka,12.97,77.59,,,no_data
2026-04-28T19:03:18+00:00,imd_aws,Angul,Odisha,20.84,85.1,,,no imd station configured
2026-04-28T19:03:18+00:00,imd_aws,Bhubaneshwar,Odisha,20.26,85.83,,,station=Bhubaneshwar Airport
2026-04-28T19:03:18+00:00,imd_aws,Cuttack,Odisha,20.46,85.88,28.2,,station=Cuttack Kvk
2026-04-28T19:03:18+00:00,imd_aws,Sambalpur,Odisha,21.47,83.97,22.0,84.0,station=Dhankauda
2026-04-28T19:03:18+00:00,imd_aws,Delhi,Delhi,28.61,77.21,29.7,46.0,station=Kvk Crpf Campus
2026-04-28T19:03:18+00:00,imd_aws,Lucknow,Uttar Pradesh,26.85,80.95,32.6,57.0,station=Meteorological Centre Amausi
2026-04-28T19:03:18+00:00,imd_aws,Kolkata,West Bengal,22.57,88.36,,,station=Kolkata Airport
2026-04-28T19:03:18+00:00,imd_aws,Mumbai,Maharashtra,19.08,72.88,27.7,100.0,station=Mumbai Santa Cruz
2026-04-28T19:03:18+00:00,imd_aws,Chennai,Tamil Nadu,13.08,80.27,27.7,85.0,station=Meenambakkam Isro
2026-04-28T19:03:18+00:00,imd_aws,Ahmedabad,Gujarat,23.03,72.58,31.7,51.0,station=Ahmedabad
2026-04-28T19:03:18+00:00,imd_aws,Nagpur,Maharashtra,21.15,79.09,28.5,43.0,station=Nagpur
2026-04-28T19:03:18+00:00,imd_aws,Bengaluru,Karnataka,12.97,77.59,27.7,61.0,station=Bangalore
